activity,f1,rate,split,csv_path
stretching (hamstrings),0.700422,50,loso_sbj_9,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
stretching (lumbar rotation),0.738589,50,loso_sbj_9,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
stretching (lunging),0.000000,50,loso_sbj_9,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
stretching (shoulders),0.589899,50,loso_sbj_9,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
stretching (triceps),0.377953,50,loso_sbj_9,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_9/per_class_metrics_loso_sbj_9.csv
null,0.418935,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
bench-dips,0.426513,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
burpees,0.311987,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
jogging,0.904306,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
jogging (butt-kicks),0.653386,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
jogging (rotating arms),0.792453,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
jogging (sidesteps),0.642140,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
jogging (skipping),0.937888,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
lunges,0.688525,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
lunges (complex),0.402703,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
push-ups,0.480000,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
push-ups (complex),0.373786,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
sit-ups,0.746939,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
sit-ups (complex),0.517241,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
stretching (hamstrings),0.470449,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
stretching (lumbar rotation),0.584814,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
stretching (lunging),0.730392,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
stretching (shoulders),0.000000,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
stretching (triceps),0.874346,50,loso_sbj_10,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_10/per_class_metrics_loso_sbj_10.csv
null,0.598531,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
bench-dips,0.851163,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
burpees,0.791111,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
jogging,0.947945,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
jogging (butt-kicks),0.942149,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
jogging (rotating arms),0.922353,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
jogging (sidesteps),0.972603,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
jogging (skipping),0.973856,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
lunges,0.397436,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
lunges (complex),0.873449,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
push-ups,0.783505,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
push-ups (complex),0.798942,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
sit-ups,0.942105,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
sit-ups (complex),0.909091,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
stretching (hamstrings),0.959391,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
stretching (lumbar rotation),0.982968,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
stretching (lunging),0.744283,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
stretching (shoulders),0.804651,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
stretching (triceps),0.854586,50,loso_sbj_11,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_11/per_class_metrics_loso_sbj_11.csv
null,0.610734,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
bench-dips,0.825893,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
burpees,0.712446,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
jogging,0.975000,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
jogging (butt-kicks),0.913043,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
jogging (rotating arms),0.865014,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
jogging (sidesteps),0.938667,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
jogging (skipping),0.933333,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
lunges,0.645985,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
lunges (complex),0.591549,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
push-ups,0.477752,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
push-ups (complex),0.569745,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
sit-ups,0.825607,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
sit-ups (complex),0.773176,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
stretching (hamstrings),0.388474,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
stretching (lumbar rotation),0.944578,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
stretching (lunging),0.691892,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
stretching (shoulders),0.695167,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
stretching (triceps),0.876457,50,loso_sbj_12,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_12/per_class_metrics_loso_sbj_12.csv
null,0.702825,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
bench-dips,0.646552,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
burpees,0.687117,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
jogging,0.908714,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
jogging (butt-kicks),0.921409,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
jogging (rotating arms),0.849057,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
jogging (sidesteps),0.930000,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
jogging (skipping),0.935135,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
lunges,0.481690,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
lunges (complex),0.695473,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
push-ups,0.278125,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
push-ups (complex),0.565371,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
sit-ups,0.772201,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
sit-ups (complex),0.841608,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
stretching (hamstrings),0.949239,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
stretching (lumbar rotation),0.916877,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
stretching (lunging),0.480211,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
stretching (shoulders),0.674260,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
stretching (triceps),0.786427,50,loso_sbj_13,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_13/per_class_metrics_loso_sbj_13.csv
null,0.573083,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
bench-dips,0.660826,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
burpees,0.620761,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
jogging,0.697987,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
jogging (butt-kicks),0.853556,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
jogging (rotating arms),0.727090,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
jogging (sidesteps),0.877527,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
jogging (skipping),0.743440,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
lunges,0.478346,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
lunges (complex),0.659708,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
push-ups,0.298401,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
push-ups (complex),0.461976,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
sit-ups,0.546193,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
sit-ups (complex),0.668367,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
stretching (hamstrings),0.625104,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
stretching (lumbar rotation),0.905840,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
stretching (lunging),0.768559,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
stretching (shoulders),0.384615,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
stretching (triceps),0.830012,50,loso_sbj_14,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_14/per_class_metrics_loso_sbj_14.csv
null,0.494918,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
bench-dips,0.788732,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
burpees,0.474654,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
jogging,0.984694,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
jogging (butt-kicks),0.919786,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
jogging (rotating arms),0.939252,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
jogging (sidesteps),0.937644,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
jogging (skipping),0.941896,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
lunges,0.367232,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
lunges (complex),0.677201,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
push-ups,0.685484,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
push-ups (complex),0.493506,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
sit-ups,0.741483,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
sit-ups (complex),0.713514,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
stretching (hamstrings),0.680484,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
stretching (lumbar rotation),0.942184,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
stretching (lunging),0.905526,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
stretching (shoulders),0.578313,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
stretching (triceps),0.000000,50,loso_sbj_15,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_15/per_class_metrics_loso_sbj_15.csv
null,0.519726,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
bench-dips,0.807095,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
burpees,0.648402,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
jogging,0.889423,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
jogging (butt-kicks),0.939633,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
jogging (rotating arms),0.928382,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
jogging (sidesteps),0.894602,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
jogging (skipping),0.961440,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
lunges,0.485465,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
lunges (complex),0.705155,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
push-ups,0.695464,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
push-ups (complex),0.668555,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
sit-ups,0.528000,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
sit-ups (complex),0.465228,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
stretching (hamstrings),0.684411,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
stretching (lumbar rotation),0.945107,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
stretching (lunging),0.883295,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
stretching (shoulders),0.326531,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
stretching (triceps),0.896725,50,loso_sbj_16,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_16/per_class_metrics_loso_sbj_16.csv
null,0.477330,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
bench-dips,0.739300,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
burpees,0.734463,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
jogging,0.973105,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
jogging (butt-kicks),0.946176,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
jogging (rotating arms),0.952381,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
jogging (sidesteps),0.771739,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
jogging (skipping),0.761229,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
lunges,0.718062,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
lunges (complex),0.817582,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
push-ups,0.732824,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
push-ups (complex),0.559211,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
sit-ups,0.418497,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
sit-ups (complex),0.459495,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
stretching (hamstrings),0.916667,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
stretching (lumbar rotation),0.876356,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
stretching (lunging),0.870588,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
stretching (shoulders),0.481183,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
stretching (triceps),0.885942,50,loso_sbj_17,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_17/per_class_metrics_loso_sbj_17.csv
null,0.481175,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
bench-dips,0.680272,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
burpees,0.701087,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
jogging,0.978142,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
jogging (butt-kicks),0.884013,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
jogging (rotating arms),0.886010,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
jogging (sidesteps),0.881250,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
jogging (skipping),0.882927,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
lunges,0.379447,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
lunges (complex),0.629283,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
push-ups,0.745833,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
push-ups (complex),0.602817,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
sit-ups,0.000000,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
sit-ups (complex),0.565138,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
stretching (hamstrings),0.408922,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
stretching (lumbar rotation),0.871287,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
stretching (lunging),0.596182,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
stretching (shoulders),0.611807,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
stretching (triceps),0.329897,50,loso_sbj_18,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_18/per_class_metrics_loso_sbj_18.csv
null,0.656009,50,loso_sbj_19,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
bench-dips,0.831081,50,loso_sbj_19,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
burpees,0.820144,50,loso_sbj_19,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
jogging,0.978593,50,loso_sbj_19,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
jogging (butt-kicks),0.928775,50,loso_sbj_19,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
jogging (rotating arms),0.940217,50,loso_sbj_19,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
jogging (sidesteps),0.903614,50,loso_sbj_19,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
jogging (skipping),0.930233,50,loso_sbj_19,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
lunges,0.627119,50,loso_sbj_19,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
lunges (complex),0.764423,50,loso_sbj_19,logs/deepconvlstm/standard_cnn/50hz/loso_sbj_19/per_class_metrics_loso_sbj_19.csv
